v2xdl_delib_codehigh,v2xel_regelec,v2elintim,v2cltort_codehigh,v2exthftps_osp_codelow,v2clacjstw_mean,v2exthftps_osp_sd,v2elintim_codehigh,v2exembez_ord_codelow,v2elrgpwr_sd,v2clacjust_osp_codehigh,v2lgfunds_ord_codelow,v2juncind_codelow,v2dlcommon_osp_codehigh,v2elsrgel,v2elfrfair_ord,v2exdjcbhg_mean,v2xcl_rol_codelow,v2x_elecoff,v2psbars_ord_codehigh
NA,0,NA,-1.101,0.001,1,0.335,NA,0,NA,0.71,NA,-1.156,NA,NA,NA,2,0.014,0,3
NA,0,NA,-1.101,0.001,1,0.335,NA,0,NA,0.71,NA,-1.156,NA,NA,NA,NA,0.016,0,3
NA,0.041,NA,-0.989,0.001,1,0.335,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.022,0,3
NA,0.066,NA,-0.989,0.001,1,0.335,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.022,0,3
NA,0.066,NA,-0.989,0.001,1,0.335,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.037,0,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.054,0,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.045,0,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.045,0,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.045,0,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.045,0,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.045,0,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.045,0,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.045,0,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.045,0.5,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.045,0.5,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.045,0,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.045,0,3
NA,0.066,NA,-0.989,0.2,1,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.045,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.2,2,0.492,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.292,0,3
NA,0.066,NA,-0.226,0.002,2,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.26,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.732,0.002,1,0.343,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.131,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,NA,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.291,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,NA,-1.156,NA,0,NA,NA,0.284,0.75,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.284,0.75,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.284,0.75,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.284,0.75,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.284,0.75,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.284,0.75,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.284,0.75,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.284,0.75,3
NA,0.066,NA,-0.236,0.218,2,0.472,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.284,0.75,3
NA,0.066,NA,-0.236,0.129,2,0.347,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.284,0.75,3
NA,0.066,NA,-0.236,0.129,2,0.347,NA,0,0.618,0.71,0,-1.156,NA,0,NA,NA,0.284,0.75,3
0.368,0,NA,-0.236,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.284,0.75,3
0.368,0,NA,-0.236,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.284,0.75,3
0.368,0,NA,-0.236,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.284,0.75,3
0.368,0,NA,-0.236,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.284,0.75,3
0.368,0,NA,-0.236,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.284,0.75,3
0.368,0,-2.086,-0.236,0.129,1.4,0.347,-1.624,0,NA,0.71,0,-1.156,3.073,NA,1,NA,0.284,0.75,3
0.368,0,NA,-0.236,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.284,0.75,3
0.368,0,NA,-0.236,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.284,0.75,3
0.368,0,-2.078,-0.236,0.129,1.4,0.347,-1.601,0,NA,0.71,0,-1.156,3.073,NA,1,NA,0.284,0,3
0.368,0,NA,-0.236,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.284,0,3
0.368,0,NA,-0.236,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.236,0,3
0.368,0,NA,-0.236,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.236,0,3
0.368,0,NA,-0.398,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.21,0.75,3
0.368,0,NA,-0.398,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.21,0.75,3
0.368,0,NA,-0.398,0.129,1.4,0.347,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,NA,0.21,0.75,3
0.389,0,NA,-0.478,0.937,1.4,0.444,NA,0,NA,0.71,0,-1.156,3.073,NA,NA,0,0.215,0.75,3
0.427,0,NA,-0.291,0.937,1.4,0.444,NA,0,NA,0.71,0,-1.156,2.075,NA,NA,0,0.231,0.75,3
0.427,0,NA,-0.291,0.997,1.4,0.436,NA,0,NA,0.71,0,-1.156,2.075,NA,NA,0,0.231,0.75,3
0.427,0,NA,-0.291,0.997,1.4,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,0,0.231,0,3
0.427,0,NA,-0.291,0.997,1.4,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,0,0.231,0,3
0.427,0,NA,-0.291,0.997,1.4,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,0,0.231,0,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,NA,0.231,0,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,NA,0.231,0,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,NA,0.231,0,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,NA,0.231,0,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,NA,0.231,0,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,NA,0.231,0,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,NA,0.231,0,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,NA,0.231,0,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,NA,-1.156,2.075,NA,NA,NA,0.231,0,3
0.427,0,-0.963,-0.291,0.997,1.25,0.436,-0.561,0,NA,0.71,0,-1.156,2.075,NA,2,NA,0.231,1,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.075,NA,NA,NA,0.231,1,3
0.427,0,-0.93,-0.291,0.997,1.25,0.436,-0.47,0,NA,0.71,0,-1.156,2.075,NA,1,NA,0.231,0.75,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.075,NA,NA,NA,0.231,0.75,3
0.427,0,NA,-0.291,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.075,NA,NA,NA,0.232,0.75,3
0.433,0,NA,-0.453,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.237,0.75,3
0.433,0,-1.163,-0.453,0.997,1.25,0.436,-0.74,0,NA,0.71,0,-1.156,2.1,NA,1,NA,0.229,1,3
0.433,0,NA,-0.453,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.229,1,3
0.433,0,NA,-0.453,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.229,1,3
0.433,0,NA,-0.453,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.229,1,3
0.433,0,-0.927,-0.453,0.997,1.25,0.436,-0.521,0,NA,0.71,0,-1.156,2.1,NA,1,NA,0.229,1,3
0.433,0,NA,-0.453,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.229,1,3
0.433,0,NA,-0.453,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.229,1,3
0.433,0,NA,-0.453,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.208,1,3
0.433,0,NA,-0.453,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.208,1,3
0.433,0,NA,-0.453,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.208,1,3
0.57,0,-1.182,-0.453,0.997,1.25,0.436,-0.812,0,NA,0.71,0,-1.156,2.1,NA,1,NA,0.265,1,4
0.578,0,NA,-0.327,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.264,1,3
0.582,0,NA,-0.327,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.264,1,3
0.437,0,NA,-0.327,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.264,1,3
0.437,0,-0.947,-0.327,0.997,1.25,0.436,-0.462,0,NA,0.71,0,-1.156,2.1,NA,1,NA,0.257,1,3
0.437,0,NA,-0.327,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.242,1,3
0.437,0,NA,-0.327,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.242,1,3
0.437,0,NA,-0.327,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.242,1,3
0.437,0,NA,-0.327,0.997,1.25,0.436,NA,0,NA,0.71,0,-1.156,2.1,NA,NA,NA,0.242,1,3
0.437,0,-0.918,-0.327,0.997,1.25,0.436,-0.484,0,NA,0.71,0,-1.156,2.1,NA,1,NA,0.242,1,3
0.437,0,NA,-0.327,0.997,1.25,0.436,NA,0,NA,0.71,NA,-1.156,2.1,NA,NA,NA,0.242,0.5,3
0.393,0,-1.181,-0.616,0.484,1,0.43,-0.708,0,NA,0.71,0,-2.547,2.1,NA,1,NA,0.207,1,2
0.214,0,NA,-1.925,0.484,1,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.053,1,2
0.214,0,NA,-1.925,0.484,1,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.047,1,2
0.214,0,NA,-1.925,0.484,1,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.047,1,2
0.214,0,-2.122,-1.925,0.484,1,0.43,-1.65,0,NA,0.71,0,-2.547,1.355,NA,0,NA,0.047,1,2
0.214,0,NA,-1.925,0.484,1,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.047,1,2
0.214,0,NA,-1.925,0.484,1,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.047,1,2
0.214,0,-2.525,-1.925,0.484,1,0.43,-1.946,0,NA,0.71,0,-2.547,1.355,NA,0,NA,0.047,1,2
0.214,0,NA,-1.925,0.484,1,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.047,1,2
0.214,0,NA,-1.925,0.484,1,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.047,1,2
0.214,0,-2.489,-1.925,0.484,1,0.43,-2.04,0,NA,0.71,0,-2.547,1.355,NA,0,NA,0.043,1,2
0.214,0,NA,-1.925,0.484,1,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.052,1,2
0.214,0,NA,-1.925,0.484,1,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.052,1,2
0.214,0,NA,-1.925,0.484,1,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.052,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.063,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.067,1,2
0.214,0,-2.483,-1.925,0.484,1.2,0.43,-2.022,0,NA,0.71,0,-2.547,1.355,NA,0,NA,0.067,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.067,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.067,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.067,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.067,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.067,1,2
0.214,0,-2.138,-1.925,0.484,1.2,0.43,-1.59,0,NA,0.71,0,-2.547,1.355,NA,0,NA,0.067,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.067,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.073,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.059,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,NA,-2.547,1.355,NA,NA,NA,0.073,0.5,2
0.214,0,-1.973,-1.925,0.484,1.2,0.43,-1.479,0,NA,0.71,0,-2.547,1.355,NA,0,NA,0.074,1,2
0.214,0,NA,-1.925,0.484,1.2,0.43,NA,0,NA,0.71,0,-2.547,1.355,NA,NA,NA,0.062,1,2
0.238,0,-1.847,-1.925,0.484,1.4,0.43,-1.467,0,NA,0.71,NA,-2.547,1.355,NA,0,NA,0.075,0,2
0.402,0.046,-1.832,0.792,0.572,1.4,0.299,-1.449,0,0.706,0.71,NA,-1.715,1.355,0,1,NA,0.294,0,3
0.39,0.243,-1.686,0.792,0.572,1.4,0.299,-1.262,0,0.564,0.71,NA,-1.715,2.071,0,1,1.333,0.276,0,4
0.39,0.243,NA,0.84,0.572,1.4,0.299,NA,0,0.564,0.71,NA,-1.715,2.071,0,NA,NA,0.286,0,4
0.394,0.243,-0.992,0.883,0.572,1.4,0.299,-0.566,0,0.564,0.71,0,-1.715,2.071,0,4,NA,0.288,0,4
0.558,0.243,-0.747,1.137,0.572,1.2,0.299,-0.335,0,0.564,0.71,0,-1.877,2.071,0,2,1.333,0.311,0,4
0.509,0.243,NA,0.772,0.572,1.2,0.299,NA,0,0.564,0.71,0,-2.69,2.071,0,NA,1.333,0.156,0.5,4
0.453,0.243,NA,0.772,0.572,1.2,0.299,NA,0,0.564,0.71,0,-2.69,2.071,0,NA,1.333,0.156,1,4
0.492,0.243,NA,1.099,0.572,1.4,0.299,NA,0,0.564,0.71,0,-2.443,2.071,0,NA,1.333,0.189,1,4
0.635,0.243,-0.249,2.274,0.572,1.4,0.299,0.205,0,0.564,0.71,0,-1.082,2.071,0,2,1.333,0.546,1,4
0.687,0.363,NA,2.274,0.572,1.4,0.299,NA,0,0.407,0.71,0,-1.007,2.071,0,NA,1.333,0.571,1,4
0.687,0.376,-0.739,2.274,0.572,1.4,0.299,-0.289,1,0.39,0.71,0,-1.007,2.071,0,3,1.333,0.574,1,4
0.652,0.376,NA,2.274,0.572,1.4,0.299,NA,1,0.39,0.71,0,-1.007,2.071,0,NA,NA,0.539,1,4
0.652,0.376,NA,2.274,0.572,1.4,0.299,NA,1,0.39,0.71,0,-1.007,2.071,0,NA,1.333,0.539,1,4
0.652,0.376,-0.499,2.19,0.572,1.4,0.299,-0.075,1,0.39,0.71,0,-1.007,2.071,0,3,1.333,0.541,1,4
0.652,0.376,NA,1.793,0.572,1.4,0.299,NA,1,0.39,0.71,0,-1.035,2.071,0,NA,1.333,0.507,1,4
0.652,0.376,NA,1.83,0.572,1.4,0.299,NA,1,0.39,0.71,0,-1.08,2.071,0,NA,1.333,0.515,1,4
0.652,0.376,NA,1.83,0.572,1.5,0.299,NA,1,0.39,0.71,0,-1.08,2.071,0,NA,1.333,0.479,1,4
0.652,0.376,NA,2.248,0.572,1.5,0.299,NA,1,0.39,0.71,NA,-1.645,2.071,0,NA,1.333,0.485,0,4
0.628,0.376,NA,1.417,0.572,1.143,0.299,NA,1,0.39,0.71,NA,-1.645,2.071,0,NA,1.25,0.372,0,4
0.628,0.376,-0.482,1.417,0.572,1.143,0.299,-0.135,1,0.39,0.71,0,-0.887,2.071,0,2,1.25,0.388,1,4
0.628,0.376,NA,2.075,0.572,1.143,0.299,NA,1,0.39,0.71,0,-0.423,2.071,0,NA,1.25,0.486,1,4
0.628,0.376,NA,2.075,0.572,1.143,0.299,NA,1,0.39,0.71,0,-0.423,2.071,0,NA,1.25,0.486,1,4
0.628,0.376,NA,2.075,0.572,1.143,0.299,NA,1,0.39,0.71,0,-0.821,2.071,0,NA,1.25,0.486,1,4
